stateAbbrev,countyName,FIPS,totalVotes,VAP,state,turnoutPerc,nNonVote,percFromMean
TX,Fort Bend County,48157,262066.0,418395.0,Texas,62.636025765126256,156329.0,7.136025765126256
TX,Franklin County,48159,4380.0,7460.0,Texas,58.71313672922251,3080.0,3.213136729222512
TX,Freestone County,48161,7684.0,14225.0,Texas,54.017574692442885,6541.0,-1.482425307557115
TX,Frio County,48163,4400.0,12320.0,Texas,35.714285714285715,7920.0,-19.785714285714285
TX,Gaines County,48165,4620.0,10330.0,Texas,44.72410454985479,5710.0,-10.775895450145207
TX,Galveston County,48167,122903.0,220485.0,Texas,55.74211397600743,97582.0,0.24211397600743112
TX,Garza County,48169,1484.0,3135.0,Texas,47.33652312599681,1651.0,-8.163476874003187
TX,Gillespie County,48171,13214.0,19390.0,Texas,68.14853017019082,6176.0,12.648530170190824
TX,Glasscock County,48173,604.0,755.0,Texas,80.0,151.0,24.5
TX,Goliad County,48175,3708.0,5745.0,Texas,64.54308093994779,2037.0,9.043080939947785
TX,Gonzales County,48177,6334.0,12730.0,Texas,49.75648075412412,6396.0,-5.743519245875881
TX,Gray County,48179,7405.0,15755.0,Texas,47.00095207870517,8350.0,-8.499047921294832
TX,Grayson County,48181,47416.0,90015.0,Texas,52.67566516691663,42599.0,-2.8243348330833697
TX,Gregg County,48183,41749.0,84045.0,Texas,49.67457909453269,42296.0,-5.825420905467311
TX,Grimes County,48185,9533.0,19405.0,Texas,49.12651378510693,9872.0,-6.37348621489307
TX,Guadalupe County,48187,57822.0,103205.0,Texas,56.02635531224263,45383.0,0.5263553122426288
TX,Hale County,48189,8858.0,23055.0,Texas,38.42116677510302,14197.0,-17.078833224896982
TX,Hall County,48191,1091.0,2205.0,Texas,49.47845804988662,1114.0,-6.021541950113381
TX,Hamilton County,48193,3620.0,6390.0,Texas,56.65101721439749,2770.0,1.1510172143974913
TX,Hansford County,48195,1947.0,3110.0,Texas,62.60450160771705,1163.0,7.104501607717047
TX,Hardeman County,48197,1513.0,2750.0,Texas,55.01818181818182,1237.0,-0.48181818181817704
TX,Hardin County,48199,22780.0,41085.0,Texas,55.44602653036388,18305.0,-0.053973469636119376
TX,Harris County,48201,1312112.0,2543400.0,Texas,51.58889675237871,1231288.0,-3.9111032476212912
TX,Harrison County,48203,26548.0,46930.0,Texas,56.56935861922011,20382.0,1.069358619220111
TX,Hartley County,48205,1952.0,4310.0,Texas,45.29002320185615,2358.0,-10.209976798143849
TX,Haskell County,48207,1770.0,3960.0,Texas,44.696969696969695,2190.0,-10.803030303030305
TX,Hays County,48209,72164.0,132915.0,Texas,54.29334537110183,60751.0,-1.2066546288981712
TX,Hemphill County,48211,1695.0,2430.0,Texas,69.75308641975309,735.0,14.253086419753089
TX,Henderson County,48213,30045.0,58485.0,Texas,51.37214670428315,28440.0,-4.127853295716847
TX,Hidalgo County,48215,173437.0,394035.0,Texas,44.015633129036765,220598.0,-11.484366870963235
TX,Hill County,48217,12970.0,24915.0,Texas,52.05699377884808,11945.0,-3.4430062211519186
TX,Hockley County,48219,7311.0,16045.0,Texas,45.56559675911499,8734.0,-9.934403240885011
TX,Hood County,48221,26262.0,41955.0,Texas,62.59563818376832,15693.0,7.0956381837683224
TX,Hopkins County,48223,13538.0,24940.0,Texas,54.282277465918206,11402.0,-1.217722534081794
TX,Houston County,48225,8353.0,17885.0,Texas,46.70394185071289,9532.0,-8.796058149287113
TX,Howard County,48227,8723.0,25730.0,Texas,33.902059852312476,17007.0,-21.597940147687524
TX,Hudspeth County,48229,871.0,1635.0,Texas,53.272171253822634,764.0,-2.227828746177366
TX,Hunt County,48231,31554.0,64090.0,Texas,49.23388984240911,32536.0,-6.266110157590887
TX,Hutchinson County,48233,8155.0,15505.0,Texas,52.595936794582386,7350.0,-2.9040632054176143
TX,Irion County,48235,766.0,1205.0,Texas,63.56846473029045,439.0,8.06846473029045
TX,Jack County,48237,3350.0,6535.0,Texas,51.26243305279266,3185.0,-4.237566947207341
TX,Jackson County,48239,5302.0,10030.0,Texas,52.86141575274177,4728.0,-2.6385842472582297
TX,Jasper County,48241,13419.0,26330.0,Texas,50.964679073300424,12911.0,-4.535320926699576
TX,Jeff Davis County,48243,1191.0,1525.0,Texas,78.09836065573771,334.0,22.598360655737707
TX,Jefferson County,48245,87618.0,174815.0,Texas,50.12041300803707,87197.0,-5.379586991962931
TX,Jim Hogg County,48247,2119.0,3545.0,Texas,59.77433004231312,1426.0,4.274330042313117
TX,Jim Wells County,48249,12379.0,28300.0,Texas,43.74204946996467,15921.0,-11.75795053003533
TX,Johnson County,48251,57606.0,110050.0,Texas,52.34529759200364,52444.0,-3.1547024079963606
TX,Jones County,48253,5960.0,16205.0,Texas,36.77877198395557,10245.0,-18.721228016044428
TX,Karnes County,48255,4198.0,11355.0,Texas,36.9704975781594,7157.0,-18.529502421840597
TX,Kaufman County,48257,41265.0,75070.0,Texas,54.96869588384175,33805.0,-0.5313041161582532
TX,Kendall County,48259,20120.0,28445.0,Texas,70.73299349622077,8325.0,15.232993496220772
TX,Kenedy County,48261,186.0,315.0,Texas,59.04761904761905,129.0,3.547619047619051
TX,Kent County,48263,434.0,525.0,Texas,82.66666666666667,91.0,27.16666666666667
TX,Kerr County,48265,23297.0,38635.0,Texas,60.300245891031445,15338.0,4.8002458910314445
TX,Kimble County,48267,1952.0,3550.0,Texas,54.98591549295775,1598.0,-0.5140845070422486
TX,King County,48269,159.0,190.0,Texas,83.6842105263158,31.0,28.184210526315795
TX,Kinney County,48271,1430.0,2390.0,Texas,59.83263598326359,960.0,4.332635983263593
TX,Kleberg County,48273,9512.0,22715.0,Texas,41.87541272287035,13203.0,-13.624587277129649
TX,Knox County,48275,1367.0,2635.0,Texas,51.87855787476281,1268.0,-3.621442125237188
TX,Lamar County,48277,18611.0,36705.0,Texas,50.704263724288246,18094.0,-4.795736275711754
TX,Lamb County,48279,3995.0,8990.0,Texas,44.43826473859844,4995.0,-11.061735261401559
TX,Lampasas County,48281,8205.0,14845.0,Texas,55.27113506231054,6640.0,-0.22886493768945826
TX,La Salle County,48283,2059.0,4945.0,Texas,41.638018200202225,2886.0,-13.861981799797775
TX,Lavaca County,48285,8661.0,14200.0,Texas,60.99295774647887,5539.0,5.492957746478872
TX,Lee County,48287,6535.0,12065.0,Texas,54.16493990882718,5530.0,-1.3350600911728208
TX,Leon County,48289,7439.0,12330.0,Texas,60.33252230332522,4891.0,4.83252230332522
TX,Liberty County,48291,24267.0,54480.0,Texas,44.542951541850215,30213.0,-10.957048458149785
TX,Limestone County,48293,7739.0,16335.0,Texas,47.376798285889194,8596.0,-8.123201714110806
TX,Lipscomb County,48295,1332.0,2220.0,Texas,60.0,888.0,4.5
TX,Live Oak County,48297,4302.0,8770.0,Texas,49.05359179019384,4468.0,-6.446408209806158
TX,Llano County,48299,10447.0,16235.0,Texas,64.34862950415769,5788.0,8.848629504157685
TX,Loving County,48301,65.0,60.0,Texas,100.0,0.0,44.5
TX,Lubbock County,48303,99013.0,214480.0,Texas,46.1642111152555,115467.0,-9.335788884744503
TX,Lynn County,48305,2009.0,3980.0,Texas,50.47738693467336,1971.0,-5.022613065326638
TX,McCulloch County,48307,3103.0,6045.0,Texas,51.33167907361455,2942.0,-4.168320926385448
TX,McLennan County,48309,79075.0,169985.0,Texas,46.51881048327793,90910.0,-8.981189516722068
TX,McMullen County,48311,499.0,460.0,Texas,100.0,0.0,44.5
TX,Madison County,48313,4289.0,10930.0,Texas,39.24062214089661,6641.0,-16.259377859103388
TX,Marion County,48315,4238.0,8290.0,Texas,51.121833534378766,4052.0,-4.378166465621234
TX,Martin County,48317,1762.0,3535.0,Texas,49.844413012729845,1773.0,-5.655586987270155
TX,Mason County,48319,2057.0,3035.0,Texas,67.77594728171334,978.0,12.275947281713343
TX,Matagorda County,48321,12196.0,24845.0,Texas,49.08834775608774,12649.0,-6.411652243912258
TX,Maverick County,48323,13588.0,26900.0,Texas,50.513011152416354,13312.0,-4.986988847583646
TX,Medina County,48325,17246.0,35205.0,Texas,48.98735975003551,17959.0,-6.512640249964491
TX,Menard County,48327,864.0,1595.0,Texas,54.1692789968652,731.0,-1.3307210031347978
TX,Midland County,48329,49212.0,101810.0,Texas,48.3370985168451,52598.0,-7.162901483154897
TX,Milam County,48331,8664.0,17460.0,Texas,49.62199312714777,8796.0,-5.878006872852232
TX,Mills County,48333,2245.0,3435.0,Texas,65.3566229985444,1190.0,9.856622998544395
TX,Mitchell County,48335,2196.0,6760.0,Texas,32.485207100591715,4564.0,-23.014792899408285
TX,Montague County,48337,8604.0,14195.0,Texas,60.612891863332166,5591.0,5.112891863332166
TX,Montgomery County,48339,204632.0,340225.0,Texas,60.14607980013227,135593.0,4.64607980013227
TX,Moore County,48341,5284.0,11160.0,Texas,47.34767025089606,5876.0,-8.152329749103941
TX,Morris County,48343,4973.0,9450.0,Texas,52.62433862433863,4477.0,-2.875661375661373
TX,Motley County,48345,615.0,815.0,Texas,75.4601226993865,200.0,19.960122699386503
TX,Nacogdoches County,48347,22622.0,46115.0,Texas,49.05562181502765,23493.0,-6.444378184972351
TX,Navarro County,48349,16433.0,31620.0,Texas,51.970271979759644,15187.0,-3.5297280202403556
TX,Newton County,48351,5534.0,11015.0,Texas,50.24058102587381,5481.0,-5.259418974126191
TX,Nolan County,48353,4857.0,10950.0,Texas,44.35616438356164,6093.0,-11.14383561643836
TX,Nueces County,48355,104405.0,250080.0,Texas,41.74864043506078,145675.0,-13.751359564939222
TX,Ochiltree County,48357,3002.0,5620.0,Texas,53.41637010676157,2618.0,-2.083629893238431
TX,Oldham County,48359,948.0,1350.0,Texas,70.22222222222221,402.0,14.722222222222214
TX,Orange County,48361,32000.0,61890.0,Texas,51.70463725965423,29890.0,-3.795362740345773
TX,Palo Pinto County,48363,10270.0,20290.0,Texas,50.61606702809266,10020.0,-4.883932971907342
TX,Panola County,48365,10416.0,17295.0,Texas,60.225498699045964,6879.0,4.725498699045964
TX,Parker County,48367,56817.0,90120.0,Texas,63.04593874833555,33303.0,7.545938748335551
TX,Parmer County,48369,2466.0,5690.0,Texas,43.339191564147626,3224.0,-12.160808435852374
TX,Pecos County,48371,4185.0,10515.0,Texas,39.80028530670471,6330.0,-15.699714693295292
TX,Polk County,48373,19852.0,34770.0,Texas,57.09519700891573,14918.0,1.5951970089157328
TX,Potter County,48375,28651.0,76505.0,Texas,37.44983987974642,47854.0,-18.05016012025358
TX,Presidio County,48377,2208.0,3445.0,Texas,64.09288824383164,1237.0,8.592888243831638
TX,Rains County,48379,4701.0,8545.0,Texas,55.01462843768286,3844.0,-0.48537156231714107
TX,Randall County,48381,54305.0,93935.0,Texas,57.81125246180869,39630.0,2.3112524618086923
TX,Reagan County,48383,904.0,2175.0,Texas,41.56321839080459,1271.0,-13.936781609195407
TX,Real County,48385,1681.0,2580.0,Texas,65.15503875968992,899.0,9.655038759689916
TX,Red River County,48387,5161.0,9810.0,Texas,52.60958205912334,4649.0,-2.8904179408766595
TX,Reeves County,48389,3184.0,8170.0,Texas,38.9718482252142,4986.0,-16.528151774785798
TX,Refugio County,48391,2948.0,5465.0,Texas,53.94327538883806,2517.0,-1.5567246111619397
TX,Roberts County,48393,554.0,655.0,Texas,84.58015267175573,101.0,29.080152671755727
TX,Robertson County,48395,7035.0,11765.0,Texas,59.79600509987251,4730.0,4.2960050998725094
TX,Rockwall County,48397,39948.0,59680.0,Texas,66.93699731903486,19732.0,11.436997319034859
TX,Runnels County,48399,3782.0,7715.0,Texas,49.021386908619576,3933.0,-6.478613091380424
TX,Rusk County,48401,18994.0,38330.0,Texas,49.55387424993478,19336.0,-5.946125750065221
TX,Sabine County,48403,4651.0,8185.0,Texas,56.82345754428834,3534.0,1.3234575442883383
TX,San Augustine County,48405,3569.0,6670.0,Texas,53.50824587706147,3101.0,-1.9917541229385307
TX,San Jacinto County,48407,10343.0,20140.0,Texas,51.355511420059585,9797.0,-4.144488579940415
TX,San Patricio County,48409,21656.0,46100.0,Texas,46.97613882863341,24444.0,-8.52386117136659
TX,San Saba County,48411,2357.0,4240.0,Texas,55.58962264150943,1883.0,0.089622641509429
TX,Schleicher County,48413,1059.0,1995.0,Texas,53.0827067669173,936.0,-2.4172932330827024
TX,Scurry County,48415,5289.0,12350.0,Texas,42.825910931174086,7061.0,-12.674089068825914
TX,Shackelford County,48417,1504.0,2490.0,Texas,60.401606425702816,986.0,4.901606425702816
TX,Shelby County,48419,9086.0,16815.0,Texas,54.03508771929825,7729.0,-1.4649122807017534
TX,Sherman County,48421,935.0,1975.0,Texas,47.34177215189874,1040.0,-8.158227848101262
TX,Smith County,48423,84768.0,153630.0,Texas,55.1767232962312,68862.0,-0.3232767037687978
TX,Somervell County,48425,3897.0,6325.0,Texas,61.61264822134387,2428.0,6.112648221343868
TX,Starr County,48427,11740.0,28650.0,Texas,40.97731239092496,16910.0,-14.522687609075042
TX,Stephens County,48429,3461.0,7140.0,Texas,48.4733893557423,3679.0,-7.026610644257701
TX,Sterling County,48431,633.0,785.0,Texas,80.63694267515925,152.0,25.136942675159247
TX,Stonewall County,48433,701.0,890.0,Texas,78.76404494382022,189.0,23.264044943820224
TX,Sutton County,48435,1416.0,2585.0,Texas,54.77756286266925,1169.0,-0.7224371373307505
TX,Swisher County,48437,2204.0,5405.0,Texas,40.777058279370955,3201.0,-14.722941720629045
TX,Tarrant County,48439,668514.0,1243350.0,Texas,53.767161298105925,574836.0,-1.7328387018940745
TX,Taylor County,48441,45759.0,98230.0,Texas,46.583528453629235,52471.0,-8.916471546370765
TX,Terrell County,48443,438.0,610.0,Texas,71.80327868852459,172.0,16.303278688524586
TX,Terry County,48445,3355.0,8440.0,Texas,39.75118483412322,5085.0,-15.748815165876778
TX,Throckmorton County,48447,808.0,1230.0,Texas,65.6910569105691,422.0,10.191056910569102
TX,Titus County,48449,9419.0,18710.0,Texas,50.342063067878144,9291.0,-5.157936932121856
TX,Tom Green County,48451,38479.0,85430.0,Texas,45.04155448905537,46951.0,-10.458445510944628
TX,Travis County,48453,468720.0,760985.0,Texas,61.59385533223388,292265.0,6.093855332233879
TX,Trinity County,48455,5985.0,11125.0,Texas,53.79775280898876,5140.0,-1.7022471910112387
TX,Tyler County,48457,8016.0,16855.0,Texas,47.55858795609612,8839.0,-7.941412043903881
TX,Upshur County,48459,16013.0,29600.0,Texas,54.097972972972975,13587.0,-1.4020270270270245
TX,Upton County,48461,1347.0,2115.0,Texas,63.68794326241135,768.0,8.187943262411352
TX,Uvalde County,48463,8964.0,17330.0,Texas,51.72533179457588,8366.0,-3.7746682054241205
TX,Val Verde County,48465,13617.0,28690.0,Texas,47.46253049843151,15073.0,-8.037469501568488
TX,Van Zandt County,48467,21890.0,39300.0,Texas,55.69974554707379,17410.0,0.199745547073789
TX,Victoria County,48469,31123.0,63785.0,Texas,48.79360351179744,32662.0,-6.706396488202557
TX,Walker County,48471,19796.0,55555.0,Texas,35.63315633156331,35759.0,-19.866843668436687
TX,Waller County,48473,16784.0,31285.0,Texas,53.64871344094614,14501.0,-1.851286559053861
TX,Ward County,48475,3445.0,7735.0,Texas,44.537815126050425,4290.0,-10.962184873949575
TX,Washington County,48477,14828.0,25380.0,Texas,58.423955870764374,10552.0,2.923955870764374
TX,Webb County,48479,56905.0,128840.0,Texas,44.16718410431543,71935.0,-11.332815895684568
TX,Wharton County,48481,14732.0,27890.0,Texas,52.821799928289714,13158.0,-2.678200071710286
TX,Wheeler County,48483,2306.0,3785.0,Texas,60.92470277410832,1479.0,5.424702774108319
TX,Wichita County,48485,38119.0,97430.0,Texas,39.12449964076773,59311.0,-16.37550035923227
TX,Wilbarger County,48487,4105.0,9650.0,Texas,42.53886010362694,5545.0,-12.961139896373062
TX,Willacy County,48489,5095.0,13825.0,Texas,36.85352622061483,8730.0,-18.64647377938517
TX,Williamson County,48491,203081.0,329555.0,Texas,61.622794374231916,126474.0,6.1227943742319155
TX,Wilson County,48493,19432.0,33815.0,Texas,57.465621765488685,14383.0,1.9656217654886845
TX,Winkler County,48495,1876.0,4700.0,Texas,39.91489361702128,2824.0,-15.585106382978722
TX,Wise County,48497,24776.0,43405.0,Texas,57.080981453749565,18629.0,1.5809814537495654
TX,Wood County,48499,18727.0,33815.0,Texas,55.380748188673664,15088.0,-0.11925181132633611
TX,Yoakum County,48501,2303.0,4290.0,Texas,53.68298368298369,1987.0,-1.8170163170163107
TX,Young County,48503,7707.0,13190.0,Texas,58.430629264594394,5483.0,2.930629264594394
TX,Zapata County,48505,3142.0,6185.0,Texas,50.80032336297494,3043.0,-4.699676637025057
TX,Zavala County,48507,3396.0,7845.0,Texas,43.2887189292543,4449.0,-12.211281070745699
UT,Beaver County,49001,2491.0,4155.0,Utah,59.95186522262335,1664.0,4.451865222623347
UT,Box Elder County,49003,19735.0,34040.0,Utah,57.975910693302005,14305.0,2.475910693302005
UT,Cache County,49005,46157.0,77065.0,Utah,59.89359631479919,30908.0,4.39359631479919
UT,Carbon County,49007,7952.0,14835.0,Utah,53.60296595888102,6883.0,-1.897034041118978
UT,Daggett County,49009,474.0,590.0,Utah,80.33898305084746,116.0,24.83898305084746
UT,Davis County,49011,138411.0,212545.0,Utah,65.12079794866969,74134.0,9.62079794866969
UT,Duchesne County,49013,6942.0,12835.0,Utah,54.08648227502921,5893.0,-1.413517724970788
UT,Emery County,49015,4289.0,7100.0,Utah,60.408450704225345,2811.0,4.908450704225345
UT,Garfield County,49017,2344.0,3610.0,Utah,64.93074792243767,1266.0,9.430747922437675
UT,Grand County,49019,4533.0,7090.0,Utah,63.93511988716503,2557.0,8.43511988716503
UT,Iron County,49021,17654.0,32560.0,Utah,54.21990171990172,14906.0,-1.2800982800982794
UT,Juab County,49023,4177.0,6675.0,Utah,62.57677902621723,2498.0,7.076779026217231
UT,Kane County,49025,3505.0,5495.0,Utah,63.7852593266606,1990.0,8.2852593266606
UT,Millard County,49027,5242.0,7915.0,Utah,66.22867972204675,2673.0,10.72867972204675
UT,Morgan County,49029,5192.0,6735.0,Utah,77.08982925018559,1543.0,21.589829250185588
UT,Piute County,49031,729.0,1405.0,Utah,51.88612099644128,676.0,-3.613879003558722
UT,Rich County,49033,1109.0,1500.0,Utah,73.93333333333332,391.0,18.433333333333323
UT,Salt Lake County,49035,418868.0,704435.0,Utah,59.46155429528629,285567.0,3.961554295286291
UT,San Juan County,49037,5447.0,10275.0,Utah,53.01216545012165,4828.0,-2.4878345498783503
UT,Sanpete County,49039,10164.0,19985.0,Utah,50.85814360770578,9821.0,-4.641856392294223
UT,Sevier County,49041,8654.0,14290.0,Utah,60.559832050384884,5636.0,5.059832050384884
UT,Summit County,49043,20641.0,26515.0,Utah,77.84650198001131,5874.0,22.34650198001131
UT,Tooele County,49045,21829.0,39180.0,Utah,55.71465033180194,17351.0,0.21465033180194126
UT,Uintah County,49047,12797.0,23525.0,Utah,54.39744952178533,10728.0,-1.102550478214667
UT,Utah County,49049,201551.0,345235.0,Utah,58.38081306935855,143684.0,2.8808130693585525
UT,Wasatch County,49051,12120.0,17080.0,Utah,70.96018735362998,4960.0,15.460187353629976
UT,Washington County,49053,61963.0,104620.0,Utah,59.22672529153126,42657.0,3.7267252915312596
UT,Wayne County,49055,1421.0,1910.0,Utah,74.39790575916231,489.0,18.897905759162313
UT,Weber County,49057,85039.0,160300.0,Utah,53.04990642545228,75261.0,-2.450093574547722
VT,Addison County,50001,19031.0,29475.0,Vermont,64.5665818490246,10444.0,9.066581849024601
VT,Bennington County,50003,17381.0,29010.0,Vermont,59.913822819717346,11629.0,4.413822819717346
VT,Caledonia County,50005,14075.0,24280.0,Vermont,57.96952224052718,10205.0,2.4695222405271835
VT,Chittenden County,50007,83418.0,125095.0,Vermont,66.68372037251689,41677.0,11.183720372516888
VT,Essex County,50009,2925.0,4950.0,Vermont,59.09090909090909,2025.0,3.5909090909090935
VT,Franklin County,50011,21411.0,36880.0,Vermont,58.0558568329718,15469.0,2.5558568329717986
VT,Grand Isle County,50013,4110.0,5585.0,Vermont,73.58997314234557,1475.0,18.08997314234557
VT,Lamoille County,50015,12762.0,19255.0,Vermont,66.27888860036354,6493.0,10.778888600363544
VT,Orange County,50017,14649.0,23145.0,Vermont,63.292287751134154,8496.0,7.792287751134154
VT,Orleans County,50019,12047.0,21250.0,Vermont,56.69176470588235,9203.0,1.191764705882349
VT,Rutland County,50021,29619.0,48560.0,Vermont,60.994645799011536,18941.0,5.494645799011536
VT,Washington County,50023,31086.0,46580.0,Vermont,66.73679690854443,15494.0,11.236796908544434
VT,Windham County,50025,22635.0,34945.0,Vermont,64.77321505222491,12310.0,9.273215052224913
VT,Windsor County,50027,29928.0,44525.0,Vermont,67.21617069062324,14597.0,11.716170690623244
VA,Accomack County,51001,15818.0,24490.0,Virginia,64.58962841976317,8672.0,9.089628419763173
VA,Albemarle County,51003,56726.0,77380.0,Virginia,73.30834841044197,20654.0,17.808348410441965
VA,Alleghany County,51005,7325.0,12705.0,Virginia,57.654466745375835,5380.0,2.154466745375835
VA,Amelia County,51007,7040.0,10060.0,Virginia,69.98011928429423,3020.0,14.480119284294233
VA,Amherst County,51009,15396.0,25285.0,Virginia,60.88985564563971,9889.0,5.389855645639713
VA,Appomattox County,51011,8011.0,11885.0,Virginia,67.40429112326461,3874.0,11.904291123264613
VA,Arlington County,51013,121356.0,160430.0,Virginia,75.64420619584867,39074.0,20.144206195848668
VA,Augusta County,51015,36343.0,58780.0,Virginia,61.82885335148009,22437.0,6.328853351480092
VA,Bath County,51017,2253.0,3585.0,Virginia,62.84518828451883,1332.0,7.3451882845188265
VA,Bedford County,51019,42525.0,60165.0,Virginia,70.68062827225131,17640.0,15.180628272251312
VA,Bland County,51021,3139.0,5525.0,Virginia,56.814479638009054,2386.0,1.314479638009054
VA,Botetourt County,51023,18739.0,26145.0,Virginia,71.67336010709505,7406.0,16.17336010709505
VA,Brunswick County,51025,7669.0,13430.0,Virginia,57.103499627699186,5761.0,1.6034996276991862
VA,Buchanan County,51027,9247.0,18885.0,Virginia,48.96478686788456,9638.0,-6.535213132115437
VA,Buckingham County,51029,7295.0,13580.0,Virginia,53.71870397643593,6285.0,-1.7812960235640674
VA,Campbell County,51031,27535.0,42760.0,Virginia,64.39429373246024,15225.0,8.894293732460241
VA,Caroline County,51033,14863.0,22545.0,Virginia,65.92592592592592,7682.0,10.425925925925924
VA,Carroll County,51035,13668.0,23690.0,Virginia,57.69523005487548,10022.0,2.1952300548754806
VA,Charles City County,51036,4107.0,5895.0,Virginia,69.66921119592875,1788.0,14.169211195928753
VA,Charlotte County,51037,5808.0,9540.0,Virginia,60.880503144654085,3732.0,5.380503144654085
VA,Chesterfield County,51041,176461.0,238215.0,Virginia,74.07635959112567,61754.0,18.576359591125666
VA,Clarke County,51043,8213.0,10960.0,Virginia,74.93613138686132,2747.0,19.43613138686132
VA,Craig County,51045,2794.0,4115.0,Virginia,67.89793438639126,1321.0,12.397934386391256
VA,Culpeper County,51047,22218.0,34495.0,Virginia,64.4093346861864,12277.0,8.909334686186398
VA,Cumberland County,51049,4906.0,7720.0,Virginia,63.54922279792746,2814.0,8.049222797927463
VA,Dickenson County,51051,6440.0,12115.0,Virginia,53.15724308708213,5675.0,-2.3427569129178707
VA,Dinwiddie County,51053,13575.0,21820.0,Virginia,62.213565536205316,8245.0,6.713565536205316
VA,Essex County,51057,5408.0,8800.0,Virginia,61.45454545454545,3392.0,5.954545454545453
VA,Fairfax County,51059,551183.0,715975.0,Virginia,76.98355389503824,164792.0,21.48355389503824
VA,Fauquier County,51061,37467.0,49555.0,Virginia,75.60690142266169,12088.0,20.106901422661693
VA,Floyd County,51063,8051.0,12255.0,Virginia,65.69563443492453,4204.0,10.195634434924528
VA,Fluvanna County,51065,13597.0,20200.0,Virginia,67.31188118811882,6603.0,11.811881188118818
VA,Franklin County,51067,26971.0,44455.0,Virginia,60.6703407940614,17484.0,5.170340794061403
VA,Frederick County,51069,40440.0,60245.0,Virginia,67.12590256452818,19805.0,11.625902564528175
VA,Giles County,51071,8212.0,13265.0,Virginia,61.907274783264235,5053.0,6.407274783264235
VA,Gloucester County,51073,19619.0,29150.0,Virginia,67.30360205831903,9531.0,11.80360205831903
VA,Goochland County,51075,14037.0,17525.0,Virginia,80.09700427960057,3488.0,24.59700427960057
VA,Grayson County,51077,7285.0,12295.0,Virginia,59.251728344855636,5010.0,3.7517283448556356
VA,Greene County,51079,9608.0,13935.0,Virginia,68.9486903480445,4327.0,13.448690348044494
VA,Greensville County,51081,4363.0,9560.0,Virginia,45.63807531380753,5197.0,-9.861924686192467
VA,Halifax County,51083,17001.0,27635.0,Virginia,61.5198118328207,10634.0,6.0198118328207
VA,Hanover County,51085,62753.0,77430.0,Virginia,81.04481467131602,14677.0,25.54481467131602
VA,Henrico County,51087,163654.0,228790.0,Virginia,71.53022422308666,65136.0,16.030224223086663
VA,Henry County,51089,24106.0,40845.0,Virginia,59.01823968662014,16739.0,3.5182396866201415
VA,Highland County,51091,1391.0,1920.0,Virginia,72.44791666666667,529.0,16.94791666666667
VA,Isle of Wight County,51093,21075.0,28080.0,Virginia,75.05341880341881,7005.0,19.553418803418808
VA,James City County,51095,43173.0,55350.0,Virginia,78.0,12177.0,22.5
VA,King and Queen County,51097,3697.0,5645.0,Virginia,65.49158547387069,1948.0,9.991585473870686
VA,King George County,51099,12059.0,18475.0,Virginia,65.27198917456022,6416.0,9.771989174560218
VA,King William County,51101,9161.0,12240.0,Virginia,74.84477124183006,3079.0,19.34477124183006
VA,Lancaster County,51103,6645.0,9260.0,Virginia,71.76025917926566,2615.0,16.26025917926566
VA,Lee County,51105,9399.0,19965.0,Virginia,47.07738542449286,10566.0,-8.42261457550714
VA,Loudoun County,51107,183097.0,222350.0,Virginia,82.34630087699573,39253.0,26.846300876995727
VA,Louisa County,51109,17631.0,26750.0,Virginia,65.91028037383178,9119.0,10.410280373831782
VA,Lunenburg County,51111,5586.0,9860.0,Virginia,56.65314401622719,4274.0,1.1531440162271878
VA,Madison County,51113,6979.0,10215.0,Virginia,68.3210964268233,3236.0,12.821096426823303
VA,Mathews County,51115,5311.0,7360.0,Virginia,72.16032608695652,2049.0,16.660326086956516
VA,Mecklenburg County,51117,14945.0,24980.0,Virginia,59.82786228983187,10035.0,4.32786228983187
VA,Middlesex County,51119,6017.0,9030.0,Virginia,66.63344407530454,3013.0,11.133444075304539
VA,Montgomery County,51121,43031.0,76220.0,Virginia,56.456310679611654,33189.0,0.9563106796116543
VA,Nelson County,51125,8318.0,11655.0,Virginia,71.36851136851136,3337.0,15.868511368511363
VA,New Kent County,51127,12242.0,15620.0,Virginia,78.37387964148527,3378.0,22.873879641485274
VA,Northampton County,51131,6172.0,9350.0,Virginia,66.01069518716578,3178.0,10.51069518716578
VA,Northumberland County,51133,7398.0,10230.0,Virginia,72.31671554252199,2832.0,16.81671554252199
VA,Nottoway County,51135,6744.0,12155.0,Virginia,55.48334018922254,5411.0,-0.016659810777461814
VA,Orange County,51137,17270.0,26460.0,Virginia,65.26832955404383,9190.0,9.76832955404383
VA,Page County,51139,10740.0,18765.0,Virginia,57.234212629896085,8025.0,1.734212629896085
VA,Patrick County,51141,8525.0,14675.0,Virginia,58.09199318568995,6150.0,2.591993185689951
VA,Pittsylvania County,51143,31598.0,49220.0,Virginia,64.1974806989029,17622.0,8.697480698902893
VA,Powhatan County,51145,16900.0,22510.0,Virginia,75.07774322523323,5610.0,19.577743225233235
VA,Prince Edward County,51147,9143.0,18870.0,Virginia,48.4525702172761,9727.0,-7.047429782723903
VA,Prince George County,51149,16184.0,28740.0,Virginia,56.31176061238692,12556.0,0.8117606123869194
VA,Prince William County,51153,196538.0,274535.0,Virginia,71.58941482871036,77997.0,16.08941482871036
